equipamento_id,periodo,condicao_ambiente,modo_operacao,score_base,fator_ambiente,fator_operacao,score_risco,classificacao,fator_principal,alerta
Caminhão do Pablo 4,Julho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Pablo 4: risco 49 - monitorar na próxima vistoria.
Caminhão da Débora,Julho 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Débora: risco 48 - monitorar na próxima vistoria.
Caminhão do Alexandre 4,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Alexandre 4: risco 34 - monitorar na próxima vistoria.
Caminhão da Úrsula 2,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Úrsula 2: risco 43 - monitorar na próxima vistoria.
Caminhão da Renata 5,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Renata 5: risco 44 - monitorar na próxima vistoria.
Caminhão da Juliana,Julho 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Juliana: risco 37 - monitorar na próxima vistoria.
Caminhão da Maria 4,Julho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Maria 4: risco 31 - monitorar na próxima vistoria.
Caminhão do Paulo 4,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Paulo 4: risco 32 - monitorar na próxima vistoria.
Caminhão do Paulo 6,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Paulo 6: risco 38 - monitorar na próxima vistoria.
Caminhão do Cristiano 4,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Cristiano 4: risco 34 - monitorar na próxima vistoria.
Caminhão da Natália 5,Julho 2026,-,-,42,1.0,1.0,42,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Natália 5: risco 42 - monitorar na próxima vistoria.
Caminhão do Daniel 3,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Daniel 3: risco 44 - monitorar na próxima vistoria.
Caminhão do Elias 5,Julho 2026,-,-,52,1.0,1.0,52,ALTO,Dificuldade da rota,[ALERTA] Caminhão do Elias 5: risco 52 - agendar inspeção em breve.
Caminhão do Leandro,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro: risco 32 - monitorar na próxima vistoria.
Caminhão do Diego 2,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Diego 2: risco 45 - monitorar na próxima vistoria.
Caminhão da Marta 2,Julho 2026,-,-,35,1.0,1.0,35,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Marta 2: risco 35 - monitorar na próxima vistoria.
Caminhão da Ivone 2,Julho 2026,-,-,26,1.0,1.0,26,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ivone 2: risco 26 - monitorar na próxima vistoria.
Caminhão do Roberto 6,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Roberto 6: risco 43 - monitorar na próxima vistoria.
Caminhão do André 2,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do André 2: risco 34 - monitorar na próxima vistoria.
Caminhão do Antônio 3,Julho 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Antônio 3: risco 57 - agendar inspeção em breve.
Caminhão da Ana 4,Julho 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão da Ana 4: risco 24 - dentro do esperado.
Caminhão do Pedro 5,Julho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Pedro 5: risco 47 - monitorar na próxima vistoria.
Caminhão da Heloísa 4,Julho 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Heloísa 4: risco 46 - monitorar na próxima vistoria.
Caminhão do Caio 5,Julho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Caio 5: risco 31 - monitorar na próxima vistoria.
Caminhão do Jorge 4,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Jorge 4: risco 44 - monitorar na próxima vistoria.
Caminhão da Bianca 3,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Bianca 3: risco 41 - monitorar na próxima vistoria.
Caminhão do Pedro 4,Julho 2026,-,-,58,1.0,1.0,58,ALTO,Estilo de condução,[ALERTA] Caminhão do Pedro 4: risco 58 - agendar inspeção em breve.
Caminhão do André,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do André: risco 45 - monitorar na próxima vistoria.
Caminhão do Roberto 2,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Roberto 2: risco 34 - monitorar na próxima vistoria.
Caminhão da Valéria 2,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Valéria 2: risco 38 - monitorar na próxima vistoria.
Caminhão do João 5,Julho 2026,-,-,27,1.0,1.0,27,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do João 5: risco 27 - monitorar na próxima vistoria.
Caminhão da Juliana 2,Julho 2026,-,-,39,1.0,1.0,39,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Juliana 2: risco 39 - monitorar na próxima vistoria.
Caminhão da Helena 5,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Helena 5: risco 32 - monitorar na próxima vistoria.
Caminhão do Gilberto 2,Julho 2026,-,-,25,1.0,1.0,25,BAIXO,Dificuldade da rota,[OK] Caminhão do Gilberto 2: risco 25 - dentro do esperado.
Caminhão do Leonardo 4,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Leonardo 4: risco 38 - monitorar na próxima vistoria.
Caminhão da Camila 3,Julho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Camila 3: risco 39 - monitorar na próxima vistoria.
Caminhão da Eliana,Julho 2026,-,-,46,1.0,1.0,46,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Eliana: risco 46 - monitorar na próxima vistoria.
Caminhão do Benedito 5,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Benedito 5: risco 34 - monitorar na próxima vistoria.
Caminhão da Isabela 3,Julho 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Isabela 3: risco 35 - monitorar na próxima vistoria.
Caminhão do Fernando,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fernando: risco 32 - monitorar na próxima vistoria.
Caminhão da Ana 5,Julho 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ana 5: risco 35 - monitorar na próxima vistoria.
Caminhão do Henrique 4,Julho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Henrique 4: risco 36 - monitorar na próxima vistoria.
Caminhão do Leandro 3,Julho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro 3: risco 42 - monitorar na próxima vistoria.
Caminhão do Vitor 4,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Vitor 4: risco 38 - monitorar na próxima vistoria.
Caminhão do Wagner,Julho 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Wagner: risco 46 - monitorar na próxima vistoria.
Caminhão do Carlos 6,Julho 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Carlos 6: risco 29 - monitorar na próxima vistoria.
Caminhão do Francisco 6,Julho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Francisco 6: risco 30 - monitorar na próxima vistoria.
Caminhão do Yuri 5,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Yuri 5: risco 43 - monitorar na próxima vistoria.
Caminhão do Arthur 4,Julho 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de frenagem,[ALERTA] Caminhão do Arthur 4: risco 56 - agendar inspeção em breve.
Caminhão da Sabrina,Julho 2026,-,-,35,1.0,1.0,35,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Sabrina: risco 35 - monitorar na próxima vistoria.
Caminhão do Wagner 2,Julho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Wagner 2: risco 47 - monitorar na próxima vistoria.
Caminhão do Davi,Julho 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Davi: risco 33 - monitorar na próxima vistoria.
Caminhão da Nádia,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Nádia: risco 34 - monitorar na próxima vistoria.
Caminhão da Isabela 4,Julho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Isabela 4: risco 40 - monitorar na próxima vistoria.
Caminhão do Márcio 2,Julho 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Márcio 2: risco 35 - monitorar na próxima vistoria.
Caminhão da Fernanda 4,Julho 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão da Fernanda 4: risco 24 - dentro do esperado.
Caminhão do Pablo 3,Julho 2026,-,-,27,1.0,1.0,27,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Pablo 3: risco 27 - monitorar na próxima vistoria.
Caminhão do Carlos,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Carlos: risco 43 - monitorar na próxima vistoria.
Caminhão do Miguel 5,Julho 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Miguel 5: risco 57 - agendar inspeção em breve.
Caminhão do Francisco,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Francisco: risco 43 - monitorar na próxima vistoria.
Caminhão da Débora 3,Julho 2026,-,-,39,1.0,1.0,39,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Débora 3: risco 39 - monitorar na próxima vistoria.
Caminhão da Teresa 5,Julho 2026,-,-,26,1.0,1.0,26,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Teresa 5: risco 26 - monitorar na próxima vistoria.
Caminhão da Mariana 2,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Mariana 2: risco 44 - monitorar na próxima vistoria.
Caminhão da Olívia,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Olívia: risco 43 - monitorar na próxima vistoria.
Caminhão da Nádia 2,Julho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Nádia 2: risco 36 - monitorar na próxima vistoria.
Caminhão da Clotilde,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Clotilde: risco 43 - monitorar na próxima vistoria.
Caminhão do Renato 3,Julho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Renato 3: risco 39 - monitorar na próxima vistoria.
Caminhão da Valéria 5,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Valéria 5: risco 45 - monitorar na próxima vistoria.
Caminhão da Beatriz 4,Julho 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão da Beatriz 4: risco 54 - agendar inspeção em breve.
Caminhão do João 3,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do João 3: risco 38 - monitorar na próxima vistoria.
Caminhão da Carla,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla: risco 34 - monitorar na próxima vistoria.
Caminhão da Natália,Julho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Natália: risco 31 - monitorar na próxima vistoria.
Caminhão do Eduardo 6,Julho 2026,-,-,27,1.0,1.0,27,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Eduardo 6: risco 27 - monitorar na próxima vistoria.
Caminhão do Leandro 4,Julho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro 4: risco 47 - monitorar na próxima vistoria.
Caminhão da Eliana 3,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Eliana 3: risco 41 - monitorar na próxima vistoria.
Caminhão da Beatriz 3,Julho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Beatriz 3: risco 49 - monitorar na próxima vistoria.
Caminhão do Orlando 4,Julho 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão do Orlando 4: risco 51 - agendar inspeção em breve.
Caminhão do Cristiano 2,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Cristiano 2: risco 41 - monitorar na próxima vistoria.
Caminhão do Carlos 4,Julho 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Carlos 4: risco 52 - agendar inspeção em breve.
Caminhão do Luiz,Julho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Luiz: risco 36 - monitorar na próxima vistoria.
Caminhão da Ana 3,Julho 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ana 3: risco 36 - monitorar na próxima vistoria.
Caminhão do Rogério 5,Julho 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Rogério 5: risco 52 - agendar inspeção em breve.
Caminhão do Joaquim,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Joaquim: risco 45 - monitorar na próxima vistoria.
Caminhão do Benedito 4,Julho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Benedito 4: risco 42 - monitorar na próxima vistoria.
Caminhão do Benedito 3,Julho 2026,-,-,61,1.0,1.0,61,ALTO,Estilo de condução,[ALERTA] Caminhão do Benedito 3: risco 61 - agendar inspeção em breve.
Caminhão da Karina 5,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Karina 5: risco 43 - monitorar na próxima vistoria.
Caminhão do Elias 4,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Elias 4: risco 45 - monitorar na próxima vistoria.
Caminhão da Ivone 3,Julho 2026,-,-,37,1.0,1.0,37,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Ivone 3: risco 37 - monitorar na próxima vistoria.
Caminhão do André 5,Julho 2026,-,-,26,1.0,1.0,26,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do André 5: risco 26 - monitorar na próxima vistoria.
Caminhão do Márcio 4,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Márcio 4: risco 45 - monitorar na próxima vistoria.
Caminhão do Gabriel 3,Julho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Gabriel 3: risco 47 - monitorar na próxima vistoria.
Caminhão da Joana 2,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Joana 2: risco 41 - monitorar na próxima vistoria.
Caminhão do Francisco 2,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Francisco 2: risco 38 - monitorar na próxima vistoria.
Caminhão do Rafael 6,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Rafael 6: risco 38 - monitorar na próxima vistoria.
Caminhão da Daniela 3,Julho 2026,-,-,33,1.0,1.0,33,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Daniela 3: risco 33 - monitorar na próxima vistoria.
Caminhão da Joana 5,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Joana 5: risco 44 - monitorar na próxima vistoria.
Caminhão da Maria 2,Julho 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Maria 2: risco 33 - monitorar na próxima vistoria.
Caminhão da Patrícia 5,Julho 2026,-,-,27,1.0,1.0,27,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Patrícia 5: risco 27 - monitorar na próxima vistoria.
Caminhão do Carlos 5,Julho 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão do Carlos 5: risco 50 - monitorar na próxima vistoria.
Caminhão da Zilda 2,Julho 2026,-,-,39,1.0,1.0,39,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Zilda 2: risco 39 - monitorar na próxima vistoria.
Caminhão da Natália 3,Julho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Natália 3: risco 42 - monitorar na próxima vistoria.
Caminhão da Flávia 5,Julho 2026,-,-,30,1.0,1.0,30,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Flávia 5: risco 30 - monitorar na próxima vistoria.
Caminhão da Giovana 5,Julho 2026,-,-,45,1.0,1.0,45,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Giovana 5: risco 45 - monitorar na próxima vistoria.
Caminhão do Marcelo 2,Julho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcelo 2: risco 38 - monitorar na próxima vistoria.
Caminhão do Lucas 5,Julho 2026,-,-,61,1.0,1.0,61,ALTO,Estilo de condução,[ALERTA] Caminhão do Lucas 5: risco 61 - agendar inspeção em breve.
Caminhão do Jorge 3,Julho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Jorge 3: risco 49 - monitorar na próxima vistoria.
Caminhão do Bruno 5,Julho 2026,-,-,43,1.0,1.0,43,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Bruno 5: risco 43 - monitorar na próxima vistoria.
Caminhão da Camila,Julho 2026,-,-,20,1.0,1.0,20,BAIXO,Estilo de condução,[OK] Caminhão da Camila: risco 20 - dentro do esperado.
Caminhão do Vinícius 5,Julho 2026,-,-,28,1.0,1.0,28,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Vinícius 5: risco 28 - monitorar na próxima vistoria.
Caminhão do Heitor,Julho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Heitor: risco 40 - monitorar na próxima vistoria.
Caminhão do Mateus 2,Julho 2026,-,-,44,1.0,1.0,44,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Mateus 2: risco 44 - monitorar na próxima vistoria.
Caminhão da Flávia 2,Julho 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Flávia 2: risco 33 - monitorar na próxima vistoria.
Caminhão do Miguel 2,Julho 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Miguel 2: risco 46 - monitorar na próxima vistoria.
Caminhão da Karina 3,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Karina 3: risco 32 - monitorar na próxima vistoria.
Caminhão do Pablo 2,Julho 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Pablo 2: risco 32 - monitorar na próxima vistoria.
Caminhão da Camila 4,Julho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Camila 4: risco 40 - monitorar na próxima vistoria.
Caminhão do Fernando 2,Julho 2026,-,-,27,1.0,1.0,27,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fernando 2: risco 27 - monitorar na próxima vistoria.
Caminhão do Ricardo 5,Julho 2026,-,-,34,1.0,1.0,34,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ricardo 5: risco 34 - monitorar na próxima vistoria.
Caminhão do Eduardo 3,Julho 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão do Eduardo 3: risco 56 - agendar inspeção em breve.
Caminhão do Elias,Julho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias: risco 30 - monitorar na próxima vistoria.
Caminhão do André 6,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do André 6: risco 41 - monitorar na próxima vistoria.
Caminhão do Fábio,Julho 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão do Fábio: risco 54 - agendar inspeção em breve.
Caminhão do Luiz 6,Julho 2026,-,-,55,1.0,1.0,55,ALTO,Estilo de condução,[ALERTA] Caminhão do Luiz 6: risco 55 - agendar inspeção em breve.
Caminhão da Clotilde 5,Julho 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Clotilde 5: risco 60 - agendar inspeção em breve.
Caminhão do Benedito,Julho 2026,-,-,25,1.0,1.0,25,BAIXO,Dificuldade da rota,[OK] Caminhão do Benedito: risco 25 - dentro do esperado.
Caminhão da Sandra 4,Julho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sandra 4: risco 42 - monitorar na próxima vistoria.
Caminhão da Adriana 2,Julho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Adriana 2: risco 40 - monitorar na próxima vistoria.
Caminhão do Gabriel 4,Julho 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Gabriel 4: risco 33 - monitorar na próxima vistoria.
Caminhão do Leonardo 3,Julho 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão do Leonardo 3: risco 59 - agendar inspeção em breve.
Caminhão do Arthur,Julho 2026,-,-,30,1.0,1.0,30,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Arthur: risco 30 - monitorar na próxima vistoria.
Caminhão do Samuel 4,Julho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Samuel 4: risco 41 - monitorar na próxima vistoria.
Caminhão do Joaquim 5,Julho 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Joaquim 5: risco 57 - agendar inspeção em breve.
